"row ID","TruePositives","FalsePositives","TrueNegatives","FalseNegatives","Recall","Precision","Sensitivity","Specifity","F-measure","Accuracy","Cohen's kappa"
"3",1,2,14696,307,0.003246753246753247,0.3333333333333333,0.003246753246753247,0.9998639270649068,0.006430868167202573,,
"4",0,0,14950,56,0.0,,0.0,1.0,,,
"5",0,0,14974,32,0.0,,0.0,1.0,,,
"6",0,0,14984,22,0.0,,0.0,1.0,,,
"7",0,0,15003,3,0.0,,0.0,1.0,,,
"8",0,0,15003,3,0.0,,0.0,1.0,,,
"9",0,0,15003,3,0.0,,0.0,1.0,,,
"Overall",,,,,,,,,,0.570505131280821,0.18490938956842273
"0",5853,4112,3398,1643,0.7808164354322306,0.5873557451078776,0.7808164354322306,0.45246338215712384,0.6704083385831281,,
"1",2891,2145,6502,3468,0.4546312313256801,0.574066719618745,0.4546312313256801,0.7519370880074014,0.507415533128565,,
"2",2,2,14280,722,0.0027624309392265192,0.5,0.0027624309392265192,0.9998599635905335,0.005494505494505494,,
"3",0,1,14697,308,0.0,0.0,0.0,0.9999319635324534,NaN,,
"4",0,0,14950,56,0.0,,0.0,1.0,,,
"5",0,0,14974,32,0.0,,0.0,1.0,,,
"6",0,0,14984,22,0.0,,0.0,1.0,,,
"7",0,0,15003,3,0.0,,0.0,1.0,,,
"8",0,0,15003,3,0.0,,0.0,1.0,,,
"9",0,0,15003,3,0.0,,0.0,1.0,,,
"Overall",,,,,,,,,,0.5828335332533653,0.2069786208241916
"0",5915,4004,3506,1581,0.7890875133404482,0.5963302752293578,0.7890875133404482,0.466844207723036,0.6792994544932529,,
"1",2986,2098,6549,3373,0.4695706872149709,0.587332808811959,0.4695706872149709,0.7573724991326471,0.521891112470506,,
"2",1,2,14280,723,0.0013812154696132596,0.3333333333333333,0.0013812154696132596,0.9998599635905335,0.0027510316368638235,,
"3",0,0,14698,308,0.0,,0.0,1.0,,,
"4",0,0,14950,56,0.0,,0.0,1.0,,,
"5",0,0,14974,32,0.0,,0.0,1.0,,,
"6",0,0,14984,22,0.0,,0.0,1.0,,,
"7",0,0,15003,3,0.0,,0.0,1.0,,,
"8",0,0,15003,3,0.0,,0.0,1.0,,,
"9",0,0,15003,3,0.0,,0.0,1.0,,,
"Overall",,,,,,,,,,0.5932293749167,0.22700585954529862
"0",5933,3812,3698,1563,0.7914887940234792,0.6088250384812725,0.7914887940234792,0.49241011984021305,0.6882431413491098,,
"1",3160,2096,6551,3199,0.49693348010693505,0.6012176560121766,0.49693348010693505,0.7576037932230831,0.5441239776151529,,
"2",4,1,14281,720,0.0055248618784530384,0.8,0.0055248618784530384,0.9999299817952668,0.010973936899862827,,
"3",0,0,14698,308,0.0,,0.0,1.0,,,
"4",0,0,14950,56,0.0,,0.0,1.0,,,
"5",0,0,14974,32,0.0,,0.0,1.0,,,
"6",0,0,14984,22,0.0,,0.0,1.0,,,
"7",0,0,15003,3,0.0,,0.0,1.0,,,
"8",0,0,15003,3,0.0,,0.0,1.0,,,
"9",0,0,15003,3,0.0,,0.0,1.0,,,
"Overall",,,,,,,,,,0.6062241769958683,0.2530183229362418
